"sex" "age" "field" "language" "education" "paranormal" "toss.K" "toss.RT" "grid.K" "grid.RT" "guess.K" "guess.RT" "roll.K" "roll.RT" "spot.K" "spot.RT" "K" "toss" "guess" "roll" "spot" "grid" "RT"
"male" 28.6191780821918 "other" "german" 4 0 -0.590539088626424 18.8 -0.791814806528575 15.1 1.31619547770708 20.9 -0.542721657648372 12.9 1.33438577047687 8.9 0.145101139076116 "110101000000" "2443152245" "3411156456" "5394715288" "010011000" 76.6
"male" 48.7041095890411 "science" "german" 6 0 0.345809680933935 9.8 0.446237925989999 8 -6.77399458383741 16.5 -0.183485913240894 9.8 0.728017781330966 14.5 -1.08748302176468 "111011000000" "1112222222" "2221452331" "6934571917" "101100100" 58.6
"male" 34.0712328767123 "0" "german" 3 0 1.2290211902354 18.2 1.77344872879726 13.3 1.29004554802087 17.1 2.35564048582964 8.8 1.99989442541933 8 1.7296100756605 "001011000110" "2441325413" "2641536241" "6428759123" "001010011" 65.4
"male" 31.6082191780822 "humanities" "german" 6 0 1.12426765774974 10.5 1.33650212698573 23.7 -9.11666628260673 22 1.61656173805531 11.1 -1.10824355018133 19.3 -1.22951566199946 "001110100011" "4111111111" "5114336251" "5651917333" "110101000" 86.6
"male" 31.0602739726027 "other" "german" 4 0 -2.57563469255948 11.8 1.03696005461221 9.1 2.15146025215057 15.9 1.30899535521663 7.4 2.14310714217543 10 0.812977622319072 "011011101010" "4235143125" "5316451364" "5289617354" "010101011" 54.2
"male" 31.5972602739726 "humanities" "german" 6 0 -1.41766355787566 28.9 1.46639916626455 9.9 1.78525281072012 15.1 1.73260506480562 12.9 1.55796729946677 7.1 1.02491215667628 "111100000000" "4235125345" "2541655231" "5321569874" "100011100" 73.9
"male" 43.586301369863 "science" "german" 4 0 -1.25670379581579 21.3 0.0895387518471959 9.2 0.61252649295943 22.3 0.0229996217854131 12.5 1.3192531343361 11.3 0.15752284102247 "000100111011" "3242145442" "5113622241" "5342896674" "001111101" 76.6
"male" 40.8356164383562 "other" "german" 6 0 1.39018191626686 11.4 0.189437849218902 7.5 1.32755992543609 19 1.41873002054913 15.9 1.07900054684019 8.5 1.08098205166223 "001010000110" "2144341254" "1524166315" "1528457966" "011110101" 62.3
"male" 38.7917808219178 "0" "german" 3 0 0.817983062534058 18.7 -0.25296007246356 34 -7.82352147300332 20.7 2.06200643059287 28.7 1.74217663235345 15.6 -0.6908630839973 "000110111001" "3422222222" "2526341562" "5247856319" "010001010" 117.7
"male" 40.5753424657534 "science" "german" 6 0 -0.369969093310324 8.1 -0.956960540698852 6.9 1.99909340593844 11.9 1.85518716955837 7.9 0.756949824500657 9.9 0.656860153197658 "111001000000" "4352134251" "1563452116" "5297745165" "111100011" 44.7
"male" 45.8493150684931 "science" "german" 7 0 -0.0796997213448604 17.3 0.356184830254905 26.9 1.61953036019325 25.5 0.648993904943801 21.8 2.05470195603994 17.1 0.919942266017407 "001011011101" "4231354121" "3262411524" "4825673419" "010101001" 108.6
"male" 42.5013698630137 "0" "german" 3 0 4.80390408473363 27 0.446237925989999 18.7 0.444498366573278 15.4 0.296549227475719 12.9 0.506851621904184 12.5 1.29960824533536 "000110100111" "2431224321" "5521236112" "9685265158" "101001001" 86.5
"male" 40.1753424657534 "0" "german" 3 1 -0.797830410346681 11.6 0.781777371222475 33.2 1.68736306862717 18.9 1.25070471850399 12.8 0.637235438874094 11.5 0.71185003737621 "110110000000" "1522143152" "6254114633" "6889144752" "111110010" 88
"male" 25.8301369863014 "science" "german" 6 0 1.90745369491854 15.4 0.145914824578648 10.9 -3.54461360153507 24.6 2.0807110462121 16.9 1.3028892094634 10 0.378471034727524 "001110001101" "5233313333" "4126635142" "7539581645" "010011100" 77.8
"male" 50.8 "science" "german" 4 0 0.866643443892017 11.4 0.0895387518471959 10 1.09733463785297 16.1 1.07766772528261 13 0.670896533049901 11.2 0.760416218384939 "011100101000" "3145312425" "1524146551" "5462998557" "001111101" 61.7
"male" 28.5561643835616 "science" "other" 6 0 -0.69307687786102 22.9 -0.49051686914422 20.1 1.7277160222285 28.1 1.3926288277425 22.5 1.3028892094634 17.2 0.647928062485832 "111111000000" "4153552431" "5362514363" "6524788539" "010110100" 110.8
"female" 38.641095890411 "science" "german" 6 0 1.39018191626686 11.3 -0.179909135817002 12.6 1.62901405476746 15.7 1.56035236203611 14.6 1.60656817602031 10.9 1.20124147465475 "001011100010" "1342513124" "5246514632" "7261748352" "001011110" 65.1
"male" 28.0712328767123 "science" "german" 5 0 -0.25121223725599 11.1 -0.956960540698852 7.6 1.50629738661216 24.9 1.50944357926915 43.2 0.24671481336409 15.9 0.410856600258112 "001011110100" "4521234542" "5235413621" "5277154996" "111001110" 102.7
"female" 25.9890410958904 "science" "german" 4 0 -1.77110050594844 6.5 0.356184830254905 28.2 1.95594667902735 8.1 1.48774278344302 6.2 1.67830386660272 5.6 0.741415530675911 "010101010001" "5425314325" "2421352634" "4385276182" "110001010" 54.6
"male" 51.8 "other" "german" 4 0 -0.818235958308479 9.4 0.781777371222475 14 1.57308854888168 16.4 1.43344476067216 6.6 0.604929239218435 11.8 0.715000792337254 "011101111101" "3145234435" "1245136221" "5415893757" "000100101" 58.2
"male" 33.0219178082192 "science" "german" 6 0 -0.309001915379605 5.1 1.8214169933467 3.1 1.489032033919 12.3 1.47854490885329 3.5 0.831556202010926 9.9 1.06230964455006 "010111111010" "4243521423" "1523644221" "7251529618" "100001110" 33.9
"male" 40.027397260274 "science" "german" 4 0 0.374697462719755 7.2 -0.49051686914422 8.7 1.39383536570256 12.7 0.41815411583051 6 0.477499995932508 7.3 0.434734014208223 "001001110100" "2431524351" "5211322612" "8542583364" "010011001" 41.9
"male" 30.5945205479452 "science" "german" 7 0 0.38948711877615 18.4 0.145914824578648 8.4 2.03720950872839 17.7 1.45731640126592 9.7 1.12752945510536 7.9 1.03149146169089 "001010001101" "3125432451" "6243512261" "5263514528" "011100101" 62.1
"male" 45.6082191780822 "humanities" "german" 6 0 -0.189567146728927 20 0.206595179695689 10.6 0.676666189391174 25.9 1.4158056271548 5.2 0.957277490231028 14.8 0.613355467948753 "110111000000" "4524152315" "3462133561" "6534686972" "101000011" 76.5
"male" 31.758904109589 "humanities" "german" 6 0 1.53266859740358 12.9 0.781777371222475 7.7 1.07192484507126 11.3 1.05719183609921 7.2 0.899299811443835 10.5 1.06857249224807 "001110110011" "4313542313" "2456253116" "5439745518" "011000001" 49.6
"male" 62.8 "science" "german" 6 0 0.517184143856415 13.5 -3.04096573668208 11.5 0.639641752568944 27.6 2.35564048582964 21.9 2.24468315240861 11 0.543236759596306 "001101110110" "4231542315" "5314623514" "5924673185" "000000000" 85.5
"female" 25.7780821917808 "humanities" "german" 6 0 0.500223415084546 11.8 0.356184830254905 16.8 2.34741226873015 11.9 1.87535355539953 7 1.92434030982721 8.3 1.40070287585927 "110011000000" "5243115324" "6345142315" "4683274165" "100011101" 55.8
"male" 41.7753424657534 "0" "german" 3 0 -0.414755268172264 6.2 -3.04096573668208 7.9 0.0590589943275547 11.3 0.956992817791288 9.6 1.99989442541933 9.2 -0.0879549534632343 "001011011011" "2353132325" "5241662124" "4587126593" "000000000" 44.2
"male" 28.2958904109589 "humanities" "german" 6 0 0.866643443892017 8.4 1.03696005461221 5.1 1.82869783845513 15.3 1.29821407945493 9.9 0.957277490231028 9.9 1.19755858132906 "001001101110" "5532143542" "6321532246" "5642585391" "110101010" 48.6
"male" 35.1315068493151 "humanities" "german" 7 0 -0.336596017760872 15.5 0.145914824578648 6.9 1.92003310900895 28 0.38848960809242 17.7 1.52798751023615 13.4 0.729165806831059 "001110010010" "2315451213" "5344326612" "5281263958" "101100011" 81.5
"male" 44.3041095890411 "science" "german" 6 0 1.00084008036928 10.2 0.356184830254905 10.3 -9.98203234107658 17.8 1.72164716083321 9.8 1.2070064908252 8.9 -1.1392707557588 "011000101001" "4444444444" "5134525613" "5429675131" "110001010" 57
"male" 32.9150684931507 "science" "german" 6 0 0.0147020212611245 14.9 1.8214169933467 18.1 0.639641752568944 13.4 1.2955317438028 14 1.90278165906311 10.1 1.13481483400854 "000110101101" "1234512345" "1533624143" "4927381457" "001100011" 70.5
"male" 55.7041095890411 "other" "german" 4 0 0.500223415084546 15.5 1.8214169933467 11.2 1.52378697092778 15.5 1.27162027726102 11 0.972573078321251 12.3 1.21792414698826 "001001110011" "2435213435" "3354156245" "5628544179" "010100101" 65.5
"male" 29.0986301369863 "science" "german" 4 0 -0.70683892538061 17.1 -0.596190894812097 24.3 1.22152500688614 32.2 1.08225907355823 16.9 1.01605719152341 18.2 0.403362290355015 "001010111000" "4133542152" "2445413265" "5468535147" "001101110" 108.7
"male" 36.6520547945205 "science" "german" 5 0 1.48269243819545 27.2 -0.956960540698852 8.6 1.13637154687633 20.2 0.160766545509466 18.2 0.707775915832621 11.4 0.506129181143003 "011101000011" "3241553541" "3422314341" "5285491175" "011101101" 85.6
"female" 30.3890410958904 "other" "german" 6 0 1.2290211902354 20 -0.473143680259071 7.8 -9.98203234107658 16 0.763061007110158 9.7 -0.285973163867272 9.6 -1.74981339757147 "001011000110" "3333333333" "1522413445" "5242257865" "001101111" 63.1
"male" 25.586301369863 "science" "german" 6 0 -0.0615749487948956 18 -0.473143680259071 12.7 0.778994819475426 30.5 1.36983121592841 41.7 0.558126694438104 10.5 0.434446820157595 "010010111000" "5334143451" "1312546631" "6394575884" "111101100" 113.4
"male" 29.8849315068493 "science" "german" 6 0 -0.590539088626424 11.5 -0.596190894812097 16 0.753916272314429 19.4 1.51884838172507 18.5 0.8108328512017 14.7 0.379373504360536 "110101000000" "4215425311" "5531426521" "5759763485" "110101001" 80.1
"male" 59.1178082191781 "other" "german" 4 0 1.39018191626686 16.9 0.206595179695689 14.6 -9.98203234107658 17.9 1.21484130305736 10.5 2.14116799953525 11 -1.00584918850428 "001011100111" "4444444444" "5323614524" "5621489675" "101001100" 70.9
"male" 24.7095890410959 "other" "german" 4 2 -0.25121223725599 11.9 -0.473143680259071 6.8 1.66274302159793 13.2 0.262938788771065 7.3 1.41195034964201 8.4 0.522655248499189 "001011110100" "2433514231" "4413265662" "7246132147" "011001111" 47.6
"male" 50.572602739726 "humanities" "german" 5 0 0.891969241371436 17.1 0.206595179695689 7.2 1.69234155512521 15.9 1.36983121592841 9 1.91612746747794 11.4 1.21537293191974 "011100101001" "3452132454" "1563251636" "4592781542" "110000101" 60.6
"male" 34.8876712328767 "science" "german" 6 0 -0.123515212175724 5.1 -0.596190894812097 7.3 1.6242638591404 9.9 1.23265763815357 5.5 1.74834397432212 6.3 0.777111872925654 "011100110111" "3254123251" "5326512254" "5624874136" "110100011" 34.1
"female" 35.3698630136986 "0" "spanish" 2 0 0.360140724337139 29.9 -3.04096573668208 8.2 1.66763115423878 18.3 1.2955317438028 14 1.82083240224055 5.3 0.420634057587438 "010110110001" "2533541532" "1544326164" "4368579145" "000000000" 75.7
"male" 51.2547945205479 "science" "german" 6 0 0.866643443892017 9.5 0.189437849218902 13.3 1.73284623439079 26.4 0.78518008964233 12.8 0.5857543768703 11.7 0.831972398802868 "000101001110" "2334511324" "5224636544" "4262395756" "010100001" 73.7
"female" 50.958904109589 "humanities" "spanish" 7 NA -1.1726155078617 24.9 0.356184830254905 21 0.639641752568944 18.1 1.07766772528261 22.8 1.4800732930638 9.1 0.476190418661712 "101011000000" "4512345123" "6341536346" "9854612317" "010101100" 95.9
"female" 40.0191780821918 "science" "spanish" 6 3 -1.43852976637882 31.9 -1.21024367531816 7.1 1.27532759754649 23 -1.03643902023283 12.1 1.23671100415546 7.8 -0.234634772045572 "101101000000" "5235431453" "4645564466" "1965327588" "000100010" 81.9
"male" 32.6520547945205 "science" "german" 6 2 -1.28392844546275 11.1 -0.26594314058387 6.9 -9.11666628260673 10.4 1.14817886809439 8 0.897564725502402 9.2 -1.72415885501131 "110100000000" "5444444444" "5265354623" "7523512954" "010111000" 45.6
"male" 34.4438356164384 "science" "german" 6 0 1.06049521580345 20.3 1.33650212698573 32.9 1.43440105520991 20.5 1.34740058366198 20.8 1.1464248094981 10.6 1.26504475823183 "001011101001" "3153241534" "2645254632" "3518265451" "000101110" 105.1
"male" 18.3205479452055 "0" "german" 4 0 -0.258636644911828 13 -1.12648304796118 29.3 1.35058064095159 21.6 0.399716036918796 9.5 1.3028892094634 10.3 0.333613238892156 "001001111010" "4245533124" "6653241511" "1493755482" "110111101" 83.7
"male" 28.5232876712329 "science" "german" 5 0 0.918008534666728 9.5 0.356184830254905 8.2 1.50629738661216 10 2.09967015419647 5.2 1.89394802060698 7.5 1.35482178526745 "001010011100" "3452215124" "1236541256" "5268714983" "101110001" 40.4
"male" 35.3753424657534 "science" "german" 6 0 0.944802694303407 7.4 0.189437849218902 8.2 0.302216703315687 10 1.07537771171705 8.7 1.83348648998891 8.2 0.869064289708791 "010001001111" "4543453214" "2254614354" "8569375462" "010100001" 42.5
"male" 51.3452054794521 "science" "german" 6 0 -0.797830410346681 9.3 -0.956960540698852 9.9 -3.96331334812134 19.3 -0.560518488836884 12.8 0.457512329667066 15.5 -1.16422209166734 "110110000000" "1211511111" "3353136232" "7481313265" "101101110" 66.8
"female" 59.4794520547945 "humanities" "german" 6 0 -0.580153206510233 13.1 0.206595179695689 21.4 1.43440105520991 12.6 0.735896931704874 10.1 -0.279056814618734 7.8 0.303536629096301 "000101110101" "2545214235" "5266422541" "5581493633" "011000101" 65
"" 62.4630136986301 "0" "other" 0 NA 0.0870331705003086 43.4 -3.04096573668208 24.7 1.43028905487316 28.2 1.89169946647921 22.7 1.38385650625507 15.8 0.350382492285134 "001000101110" "2433145233" "1535462135" "4826671459" "000000000" 134.8
"female" 27.372602739726 "0" "spanish" 3 3 0.866643443892017 106.8 -3.04096573668208 49.6 2.09648612678054 59.4 0.725177856226166 65.6 1.08344863089659 62.3 0.346158064222647 "010111100101" "2345141532" "2545133646" "5645238462" "111111111" 343.7
"male" 46.786301369863 "0" "german" 3 0 0.345809680933935 25.4 -3.04096573668208 13.1 0.992505790640292 17.2 1.99844941733826 13 1.58568076151744 14.4 0.376295982749569 "111011000000" "3415325354" "4352613453" "7625984187" "000000000" 83.1
"female" 36.9835616438356 "humanities" "german" 4 4 -0.857743415439026 13.2 0.0102290462036586 9.3 -0.21023589120591 17 1.05493519926429 15 1.44248149672794 11.9 0.287933287110191 "011010010010" "5415245452" "5163156231" "5198357465" "001101101" 66.4
"male" 49.7205479452055 "science" "german" 6 0 0.404517267557664 12 1.77344872879726 12.4 -9.98203234107658 17.2 1.94192014276373 14.9 0.119653963193678 16.7 -1.14849844775285 "111010000000" "3333333333" "5215341625" "5249564756" "111001010" 73.2
"male" 40.2328767123288 "0" "german" 4 0 0.404517267557664 13.1 1.8214169933467 4.7 1.31619547770708 11.5 0.167906473722914 9.8 0.999915778049501 14.9 0.941990398076772 "111010000000" "2315423515" "2466224315" "7355176238" "010001101" 54
"male" 34.1315068493151 "science" "german" 6 0 1.19276816004908 10.7 0.356184830254905 25.7 1.63378106528135 18.9 0.849827534933212 13 1.40497920632608 17.2 1.08750815936893 "001100010110" "2435112434" "6255143614" "5618994723" "001101010" 85.5
"male" 50.5506849315069 "science" "german" 6 0 1.03018647480829 20.9 0.206595179695689 19.1 0.911911201807172 33.5 0.11522797722256 33.8 0.486631133692153 9.4 0.550110393445173 "000101110010" "3453124123" "5234413416" "5458961217" "100001101" 116.7
"female" 31.7945205479452 "science" "german" 5 3 0.817983062534058 9.2 0.206595179695689 9.9 1.09733463785297 16 1.05945213333605 11.6 1.71856929452409 10 0.979986861588571 "001110011001" "2314325452" "2541226541" "5624861753" "010111001" 56.7
"male" 25.2109589041096 "science" "german" 5 0 0.771756741262462 17.9 1.03696005461221 27.6 1.22504573847049 14.4 1.5442426688446 13.7 0.786612884430567 14.1 1.07292361752407 "001100001101" "4351321142" "1332415632" "1145837299" "110101010" 87.7
"male" 27.2356164383562 "other" "german" 6 0 1.2290211902354 10.5 1.77344872879726 21.6 -9.98203234107658 18.5 1.33356260558296 15.4 0.72491285941902 13.1 -0.984217391408388 "001011110010" "4444444444" "5124532364" "5218765546" "110010100" 79.1
"male" 20.2054794520548 "0" "german" 2 0 -3.53112897359473 7.7 -0.25296007246356 13.9 1.83422835573106 9.5 2.09967015419647 6.5 0.970551835428744 14 0.224072259859597 "010101010101" "1234543212" "1234561234" "2346826589" "000101010" 51.6
"male" 49.2821917808219 "humanities" "german" 6 0 -0.213168440380414 15 1.8214169933467 13.6 0.639641752568944 17.3 0.0457639800601352 6.9 2.07396118948038 8 0.873523095015149 "011000000011" "1234512345" "2564135413" "5412368714" "011100001" 60.8
"male" 45.5917808219178 "science" "german" 7 0 -2.78993833787456 39.1 1.77344872879726 17.4 1.74835518580657 23.6 0.652367933083736 11 0.159303586724616 25.9 0.308707419307524 "000000010000" "2354132215" "3141552116" "2434745825" "010100111" 117
"female" 48.2739726027397 "other" "german" 6 0 1.39018191626686 17.7 -3.04096573668208 12.9 -6.06114572574829 13.5 1.45731640126592 11 0.663426307916594 8.8 -1.1182373673962 "001011100010" "4523333333" "4325514264" "8126168345" "000000000" 63.9
"female" 25.8684931506849 "humanities" "german" 4 NA -1.61629402321168 36.8 0.356184830254905 14.7 2.02438389688941 26 1.15300893511752 23 0.414343720938335 12.9 0.466325471997698 "100010000000" "5343214253" "3351243661" "5835671169" "100011101" 113.4
"female" 26.4082191780822 "science" "german" 6 0 1.06049521580345 34.7 1.03696005461221 21.6 1.37400173674766 31.2 1.8511886791792 34.6 1.08943573982987 23.4 1.28241628523448 "001011101001" "2521345421" "3162153462" "2546125798" "011101010" 145.5
"male" 32.6931506849315 "science" "german" 6 0 1.03018647480829 14.4 0.189437849218902 27.2 0.178394399020892 19.3 0.695247406785416 9.5 1.51443267609476 6.3 0.721539761185652 "000101101110" "2444354211" "5331422366" "8564537196" "010001100" 76.7
"male" 20.0904109589041 "humanities" "german" 4 0 -0.590539088626424 12 -0.956960540698852 14.4 1.55946267482108 16.9 1.60647624451656 11.8 0.727672481956424 9.8 0.469222354393758 "110101000000" "5244132521" "1224613425" "4294817225" "011101101" 64.9
"female" 38.213698630137 "other" "german" 4 0 1.70119457183552 10.2 0.446237925989999 7.7 1.8177044789247 18.5 0.230119974315175 8.1 -1.11344792753115 10.1 0.616361804706849 "001011101000" "3243154233" "1552463233" "8452525768" "001000111" 54.6
